NGC381,01 08 14.9,+61 35 00,None,None
NGC382,01 07 23.9,+32 24 15,0.7,0.7
NGC383,01 07 24.9,+32 24 45,1.6,1.4
NGC384,01 07 24.9,+32 17 34,1.1,0.9
NGC385,01 07 27.1,+32 19 12,1.1,1
NGC386,01 07 31.3,+32 21 43,0.9,0.8
NGC387,01 07 33.0,+32 23 28,0.3,0.3
NGC388,01 07 47.1,+32 18 35,0.9,0.8
NGC389,01 08 29.7,+39 41 40,1.3,0.4
NGC390,01 07 54.4,+32 25 58,None,None
NGC391,01 07 22.5,+00 55 32,0.9,0.7
NGC392,01 08 23.3,+33 08 00,1.2,0.9
NGC393,01 08 36.7,+39 38 35,1.7,1.4
NGC394,01 08 26.1,+33 08 53,0.4,0.2
NGC395,01 05 08.1,-71 59 49,None,None
NGC396,01 08 08.4,+04 31 51,0.3,0.1
NGC397,01 08 31.2,+33 06 33,0.3,0.2
NGC398,01 08 53.7,+32 30 52,0.3,0.2
NGC399,01 08 59.3,+32 38 03,0.9,0.7
NGC400,01 09 02.7,+32 43 58,None,None
NGC401,01 09 07.7,+32 45 37,None,None
NGC402,01 09 13.3,+32 48 23,None,None
NGC403,01 09 14.1,+32 45 08,1.9,0.6
NGC404,01 09 26.9,+35 43 04,3.5,3.5
NGC405,01 08 34.1,-46 40 07,None,None
NGC406,01 07 24.1,-69 52 48,3.3,1.3
NGC407,01 10 36.5,+33 07 35,1.7,0.4
NGC408,01 10 51.1,+33 09 05,None,None
NGC409,01 09 32.5,-35 48 20,1.3,1.1
NGC410,01 10 58.9,+33 09 06,2.4,1.3
NGC411,01 07 55.7,-71 46 09,None,None
NGC412,01 10 20.3,-20 00 54,None,None
NGC413,01 12 31.5,-02 47 38,1.1,0.7
NGC414,01 11 17.6,+33 06 48,0.8,0.4
NGC415,01 10 05.5,-35 29 27,1.4,0.8
NGC416,01 07 58.4,-72 21 25,None,None
NGC417,01 11 05.5,-18 08 54,0.6,0.5
NGC418,01 10 36.1,-30 13 15,2,1.7
NGC419,01 08 17.5,-72 53 01,None,None
NGC420,01 12 09.6,+32 07 24,2,2
NGC421,01 12 14.4,+32 07 25,None,None
NGC422,01 09 25.2,-71 45 58,None,None
NGC423,01 11 22.4,-29 14 04,1,0.4
NGC424,01 11 27.9,-38 04 59,1.8,0.8
NGC425,01 13 02.5,+38 46 07,1,1
NGC426,01 12 48.6,-00 17 25,1.4,1
NGC427,01 12 19.9,-32 03 42,1,0.7
NGC428,01 12 55.5,+00 58 55,4.1,3.1
NGC429,01 12 57.3,-00 20 42,1.4,0.3
NGC430,01 12 59.9,-00 15 10,1.3,1.1
NGC431,01 14 04.7,+33 42 13,1.4,0.9
NGC432,01 11 46.1,-61 31 35,1.3,1.2
NGC433,01 15 09.2,+60 07 33,None,None
NGC434,01 12 13.5,-58 14 48,2.1,1.2
NGC435,01 13 59.8,+02 04 14,1.1,0.4
NGC436,01 15 57.7,+58 49 02,None,None
NGC437,01 14 21.9,+05 55 33,1.3,1
NGC438,01 13 33.5,-37 54 07,1.4,1.1
NGC439,01 13 47.2,-31 44 51,2.5,1.5
NGC440,01 12 48.2,-58 16 55,1.1,0.7
NGC441,01 13 51.7,-31 47 14,1.4,1.1
NGC442,01 14 38.7,-01 01 16,1,0.5
NGC443,01 15 06.8,+33 22 41,0.8,0.7
NGC444,01 15 49.5,+31 04 50,1.9,0.4
NGC445,01 14 52.6,+01 55 04,0.8,0.6
NGC446,01 16 03.5,+04 17 38,2,1.6
NGC447,01 15 37.6,+33 04 04,2.2,2.2
NGC448,01 15 16.5,-01 37 36,1.6,0.8
NGC449,01 16 07.2,+33 05 21,0.8,0.5
NGC450,01 15 30.4,-00 51 40,3.1,2.3
NGC451,01 16 12.4,+33 03 51,0.7,0.5
NGC452,01 16 14.8,+31 02 01,2.5,0.8
NGC453,01 16 17.4,+33 01 51,None,None
NGC454,01 14 23.1,-55 23 51,1.8,1.8
NGC455,01 15 57.2,+05 10 40,1.9,1.2
NGC456,01 13 44.4,-73 17 26,15,15
NGC457,01 19 32.6,+58 17 27,None,None
NGC458,01 14 53.7,-71 32 58,None,None
NGC459,01 18 08.1,+17 33 45,1,0.9
NGC460,01 14 37.6,-72 17 18,None,None
NGC461,01 17 20.1,-33 50 25,1.2,0.9
NGC462,01 18 11.0,+04 13 33,0.4,0.4
NGC463,01 18 58.2,+16 19 34,1.2,0.4
NGC464,01 19 26.7,+34 57 20,None,None
NGC465,01 15 42.7,-73 19 27,None,None
NGC466,01 17 13.3,-58 54 37,1.8,1.5
NGC467,01 19 10.1,+03 18 02,1.7,1.7
NGC468,01 19 48.4,+32 46 03,0.7,0.4
NGC469,01 19 32.9,+14 52 18,0.6,0.4
NGC470,01 19 44.9,+03 24 35,2.8,1.7
NGC471,01 19 59.6,+14 47 11,1,0.7
NGC472,01 20 28.7,+32 42 32,1.3,1.1
NGC473,01 19 54.7,+16 32 42,1.7,1.1
NGC474,01 20 06.6,+03 24 55,7.1,6.3
NGC475,01 20 02.1,+14 51 40,0.3,0.3
NGC476,01 20 19.9,+16 01 12,0.5,0.4
NGC477,01 21 20.3,+40 29 17,2.2,1.2
NGC478,01 20 09.4,-22 22 41,0.9,0.7
NGC479,01 21 15.7,+03 51 44,1.1,0.9
NGC480,01 20 34.3,-09 52 49,0.5,0.2
NGC481,01 21 12.5,-09 12 40,1.7,1.3
NGC482,01 20 20.0,-40 57 35,2.2,0.5
NGC483,01 21 56.3,+33 31 17,0.7,0.7
NGC484,01 19 34.8,-58 31 28,1.9,1.4
NGC485,01 21 27.7,+07 01 07,1.7,0.6
NGC486,01 21 43.0,+05 20 45,0.2,0.2
NGC487,01 21 55.1,-16 22 17,1.1,0.7
NGC488,01 21 46.8,+05 15 25,5.2,3.9
NGC489,01 21 53.8,+09 12 21,1.7,0.4
NGC490,01 22 02.9,+05 22 02,0.7,0.6
NGC491,01 21 20.1,-34 03 48,1.4,1
NGC492,01 22 13.6,+05 25 01,0.6,0.5
NGC493,01 22 09.1,+00 56 44,3.4,1
NGC494,01 22 55.4,+33 10 27,2,0.8
NGC495,01 22 56.0,+33 28 18,1.3,0.8
NGC496,01 23 11.7,+33 31 48,1.6,0.9
NGC497,01 22 23.9,-00 52 33,2.1,0.9
NGC498,01 23 11.3,+33 29 22,0.3,0.3
NGC499,01 23 11.5,+33 27 37,1.6,1.3
NGC500,01 22 39.3,+05 23 15,0.6,0.5
NGC501,01 23 22.3,+33 25 59,None,None
NGC502,01 22 55.6,+09 02 56,1.1,1
NGC503,01 23 28.5,+33 19 56,None,None
