IC1,00 08 27.2,+27 43 08,None,None
IC2,00 11 00.8,-12 49 22,0.8,0.2
IC3,00 12 06.1,-00 24 55,0.6,0.3
IC4,00 13 26.8,+17 29 11,1,0.9
IC5,00 17 34.8,-09 32 36,0.9,0.6
IC6,00 18 55.0,-03 16 34,0.7,0.7
IC7,00 18 53.2,+10 35 38,0.5,0.5
IC8,00 19 02.6,-03 13 20,0.7,0.4
IC9,00 19 44.1,-14 07 19,0.4,0.3
IC10,00 20 24.5,+59 17 31,6.3,5.1
IC11,00 52 59.3,+56 37 19,25,30
IC12,00 20 15.2,-02 39 13,0.7,0.3
IC13,00 20 20.1,+07 42 02,1.5,0.6
IC14,00 22 31.3,+10 29 26,None,None
IC15,00 27 57.5,-00 03 43,0.4,0.2
IC16,00 28 07.7,-13 05 41,0.5,0.3
IC17,00 28 29.8,+02 38 54,0.5,0.5
IC18,00 28 35.0,-11 35 13,1.5,0.8
IC19,00 28 39.5,-11 38 27,0.8,0.5
IC20,00 28 39.5,-13 00 37,0.7,0.7
IC21,00 29 10.4,-00 09 49,0.4,0.4
IC22,00 29 33.1,-09 04 50,0.7,0.3
IC23,00 30 50.7,-12 43 13,0.7,0.7
IC24,00 31 16.7,+30 50 24,None,None
IC25,00 31 12.2,-00 24 28,0.7,0.6
IC26,00 31 45.9,-13 20 16,0.5,0.5
IC27,00 33 06.3,-13 22 17,0.6,0.6
IC28,00 33 08.7,-13 27 22,0.6,0.5
IC29,00 34 10.7,-02 10 39,0.7,0.7
IC30,00 34 14.6,-02 05 06,0.4,0.2
IC31,00 34 24.6,+12 16 05,1.4,0.3
IC32,00 35 01.6,-02 08 31,0.4,0.4
IC33,00 35 04.9,-02 08 08,0.5,0.4
IC34,00 35 36.5,+09 07 27,3.2,1.2
IC35,00 37 39.8,+10 21 29,1.3,1.2
IC36,00 37 49.5,-15 26 28,0.6,0.6
IC37,00 38 34.1,-15 21 32,0.8,0.4
IC38,00 38 38.9,-15 25 09,0.9,0.7
IC39,00 39 08.4,-14 10 21,2,1.2
IC40,00 39 21.4,+02 27 21,1.1,0.5
IC41,00 39 40.3,-14 10 28,0.4,0.4
IC42,00 41 05.7,-15 25 42,0.7,0.4
IC43,00 42 22.1,+29 38 29,2.2,2.1
IC44,00 42 15.8,+00 50 44,1.5,1
IC45,00 42 36.3,+29 39 19,None,None
IC46,00 42 57.9,+27 15 12,0.6,0.5
IC47,00 42 54.9,-13 44 26,0.5,0.3
IC48,00 43 34.3,-08 11 14,1,0.8
IC49,00 43 56.1,+01 51 01,1.9,1.7
IC50,00 46 05.6,-09 30 14,0.6,0.6
IC51,00 46 24.3,-13 26 34,1.3,1.2
IC52,00 48 23.9,+04 05 29,1.2,0.5
IC53,00 50 40.7,+10 36 00,1.5,1.4
IC54,00 50 46.7,-02 17 20,None,None
IC55,00 51 42.3,+07 43 05,0.5,0.3
IC56,00 51 30.0,-12 50 42,0.8,0.7
IC57,00 54 48.4,+11 50 28,1.1,1
IC58,00 55 02.5,-13 40 41,0.6,0.3
IC59,00 57 28.6,+61 08 38,10,5
IC60,00 56 04.2,-13 21 28,0.7,0.4
IC61,00 57 07.2,+07 30 25,1.3,1.2
IC62,00 58 43.7,+11 48 28,1,0.7
IC63,00 59 28.8,+60 54 42,10,3
IC64,00 59 24.4,+27 03 32,1.3,1.1
IC65,01 00 55.5,+47 40 55,4.4,1.2
IC66,01 00 32.5,+30 47 50,1.1,0.5
IC67,01 00 17.6,-06 54 39,None,None
IC68,01 00 21.6,-06 56 39,None,None
IC69,01 01 23.7,+31 02 26,0.8,0.8
IC70,01 01 03.9,+00 03 02,0.3,0.2
IC71,01 01 19.2,-06 46 02,None,None
IC72,01 01 34.7,-06 46 40,None,None
IC73,01 04 53.1,+04 46 02,0.4,0.3
IC74,01 05 56.0,+04 05 25,0.4,0.3
IC75,01 07 11.7,+10 50 10,1.6,1.2
IC76,01 08 11.5,-04 32 17,0.7,0.3
IC77,01 08 43.7,-15 25 15,0.3,0.2
IC78,01 08 47.6,-15 50 42,1.6,0.6
IC79,01 08 49.7,-15 56 56,0.9,0.7
IC80,01 08 50.9,-15 24 25,0.8,0.5
IC81,01 09 22.3,-01 41 46,1,0.9
IC82,01 09 05.8,-16 00 02,0.6,0.6
IC83,01 10 29.7,+01 41 21,0.5,0.5
IC84,01 11 25.5,+01 38 24,0.6,0.4
IC85,01 11 49.5,-00 27 09,None,None
IC86,01 13 28.5,-16 14 29,0.7,0.3
IC87,01 14 15.9,+00 45 55,0.5,0.4
IC88,01 14 31.2,+00 47 28,0.4,0.4
IC89,01 16 03.5,+04 17 38,2,1.6
IC90,01 16 30.4,-07 58 37,0.5,0.4
IC91,01 18 39.3,+02 33 14,0.5,0.2
IC92,01 19 48.4,+32 46 03,0.7,0.4
IC93,01 19 02.3,-17 03 36,1.2,0.5
IC94,01 20 05.5,+32 43 03,None,None
IC95,01 19 17.9,-12 34 26,0.4,0.4
IC96,01 20 33.3,+29 37 02,0.8,0.4
IC97,01 20 02.1,+14 51 40,0.3,0.3
IC98,01 20 54.9,-12 36 16,0.6,0.6
IC99,01 22 27.3,-12 57 09,0.5,0.5
IC100,01 22 54.0,-04 38 35,1,0.7
IC101,01 24 06.0, +9 56 00,1.6,0.8
IC102,01 24 24.0, +9 54 00,1,0.3
IC103,01 24 36.0, +2  2 00,1.1,0.8
IC104,01 24 36.0, -1 27 00,None,None
IC105,01 24 42.0, +2  5 00,None,None
IC106,01 24 41.7,-01 35 16,1.7,0.5
IC107,None,None,None,None
IC108,01 24 42.0,-12 38 00,0.8,0.2
IC109,01 25 12.0, +2  4 00,1.2,1
IC110,01 25 54.0,+33 30 00,None,None
IC111,01 26 00.0,+33 29 00,None,None
IC112,01 26 00.0,+11 27 00,0.9,0.5
IC113,01 26 24.0,+19 12 00,None,None
IC114,01 26 18.0, +9 56 00,1.5,0.8
IC115,01 26 54.0,+19 12 00,0.5,0.5
IC116,01 26 48.0, -4 59 00,None,None
IC117,01 27 25.4,-01 54 51,1.9,0.6
IC118,01 27 36.0, -5  0 00,None,None
IC119,01 27 54.0, -2  3 00,1.6,0.8
IC120,01 28 12.0, -1 55 00,0.4,0.2
IC121,01 28 24.0, +2 31 00,0.9,0.5
IC122,01 28 12.0,-14 50 00,None,None
IC123,01 28 48.0, +2 27 00,0.4,0.3
IC124,01 29 12.0, -1 56 00,None,None
IC125,01 29 18.0,-13 18 00,0.4,0.4
IC126,01 29 42.0, -1 58 00,1.4,1.2
IC127,01 29 42.0, -6 58 00,1.8,0.5
IC128,01 31 18.0,-12 38 00,0.7,0.7
IC129,01 31 36.0,-12 41 00,1,0.6
IC130,01 31 30.0,-15 35 00,0.4,0.4
IC131,01 33 12.0,+30 45 00,None,None
IC132,01 33 18.0,+30 57 00,None,None
IC133,01 33 18.0,+30 53 00,None,None
IC134,01 33 24.0,+30 53 00,None,None
IC135,01 33 12.0,+30 28 00,None,None
IC136,01 33 12.0,+30 30 00,None,None
IC137,01 33 36.0,+30 31 00,None,None
IC138,01 33 00.0, -0 42 00,1.4,1.1
IC139,01 33 42.0,+30 28 00,None,None
IC140,01 33 42.0,+30 29 00,None,None
IC141,01 32 48.0,-14 49 00,None,None
IC142,01 33 54.0,+30 45 00,None,None
IC143,01 34 06.0,+30 47 00,None,None
IC144,01 37 42.0,-13 19 00,0.6,0.6
IC145,01 38 42.0, +0 44 00,0.6,0.6
IC146,01 38 39.8,-17 49 53,1.1,0.5
IC147,01 40 00.0,-14 52 00,None,None
IC148,01 42 24.0,+13 39 00,None,None
IC149,01 42 24.0,-16 18 00,None,None
IC150,01 43 00.0, +4 12 00,1,0.6
IC151,01 44 00.0,+13 12 00,None,None
IC152,01 44 06.0,+13  2 00,None,None
IC153,01 44 36.0,+12 38 00,None,None
IC154,01 45 18.0,+10 39 00,1.3,0.2
IC155,01 47 30.0,+59 47 00,None,None
IC156,01 45 30.0,+10 33 00,1.8,1.6
IC157,01 45 42.0,+12 52 00,None,None
IC158,01 45 54.0, -6 56 00,None,None
IC159,01 46 30.0, -8 39 00,None,None
IC160,01 46 24.0,-13 15 00,0.8,0.6
IC161,01 48 42.0,+10 22 00,None,None
IC162,01 48 54.0,+10 31 00,1,0.7
IC163,01 49 18.0,+20 42 00,2,0.9
IC164,01 49 06.0, -3 55 00,0.7,0.6
IC165,01 50 14.3,+27 38 52,3.2,0.6
IC166,01 52 30.0,+61 50 00,None,None
IC167,01 51 06.0,+21 55 00,3,1.9
IC168,01 50 30.0, -8 32 00,0.8,0.3
IC169,01 50 36.0,-12 41 00,None,None
IC170,01 52 00.0, -8 32 00,0.3,0.2
IC171,01 55 12.0,+35 17 00,2.5,2.2
IC172,01 54 54.0, +0 49 00,None,None
IC173,01 56 00.0, +1 17 00,1.1,0.9
IC174,01 56 18.0, +3 46 00,1.7,1.2
IC175,01 56 18.0, +1 20 00,None,None
IC176,01 56 54.0, -2  1 00,2.4,0.6
IC177,01 56 48.0, -0 12 00,0.5,0.2
IC178,01 58 54.0,+36 37 00,1.4,0.9
IC179,02 00 12.0,+38  2 00,1.8,1.5
IC180,02 00 00.0,+23 37 00,None,None
IC181,02 00 00.0,+23 40 00,None,None
IC182,01 59 48.0, +7 25 00,2,1.7
IC183,01 59 36.0, -5 22 00,1,0.3
IC184,01 59 54.0, -6 50 00,1.5,0.7
IC185,02 00 06.0, -1 31 00,0.5,0.2
IC186,02 00 24.0, -1 33 00,None,None
IC187,02 01 30.0,+26 29 00,2.1,0.8
IC188,02 02 00.0,+27  2 00,None,None
IC189,02 01 54.0,+23 33 00,0.7,0.7
IC190,02 02 06.0,+23 32 00,0.3,0.2
IC191,02 02 29.4,+18 22 23,1.3,1.1
IC192,02 02 30.0,+16  1 00,1,0.8
IC193,02 02 42.0,+11  5 00,1.9,1.9
IC194,02 03 06.0, +2 36 00,1.2,0.2
IC195,02 03 42.0,+14 42 00,1.5,0.8
IC196,02 03 54.0,+14 43 00,3,1.5
IC197,02 04 06.0, +2 47 00,1,0.5
IC198,02 06 06.0, +9 17 00,1.2,0.8
IC199,02 06 18.0, +9 13 00,1.6,0.9
IC200,02 06 48.0,+31  9 00,None,None
IC201,02 07 18.0, +9  6 00,None,None
IC202,02 07 30.0, +9 10 00,1.6,0.3
IC203,02 07 30.0, +9  7 00,None,None
IC204,02 07 24.0, -1 23 00,None,None
IC205,02 07 24.0, -2  6 00,1.1,1.1
IC206,02 07 30.0, -7  2 00,None,None
IC207,02 09 42.0, -6 55 00,1.1,0.3
IC208,02 08 24.0, +6 23 00,2.1,2
IC209,02 09 00.0, -7  4 00,None,None
IC210,02 09 24.0, -9 40 00,None,None
IC211,02 11 06.0, +3 52 00,2.6,2.1
IC212,02 13 36.0,+16 36 00,0.9,0.6
IC213,02 14 00.0,+16 28 00,2.3,1.7
IC214,02 14 00.0, +5 11 00,0.9,0.6
IC215,02 14 12.0, -6 47 00,None,None
IC216,02 15 48.0, -2  1 00,None,None
IC217,02 16 12.0,-11 56 00,None,None
IC218,02 17 06.0, +1 18 00,0.7,0.2
IC219,02 18 36.0, -6 55 00,0.4,0.3
IC220,02 19 12.0,-12 47 00,None,None
IC221,02 22 42.0,+28 16 00,2.2,1.2
IC222,02 22 42.0,+11 38 00,None,None
IC223,02 22 00.0,-20 45 00,1.2,0.7
IC224,02 24 42.0,-12 34 00,0.5,0.4
IC225,02 26 30.0, +1  9 00,1.5,1.3
IC226,02 27 42.0,+28 11 00,2.3,1.8
IC227,02 28 00.0,+28 10 00,2,1.8
IC228,02 26 41.7,-14 30 57,1.1,0.4
IC229,02 27 24.0,-23 49 00,None,None
IC230,02 28 48.0,-10 50 00,0.2,0.2
IC231,02 30 00.0, +1 10 00,1.1,0.8
IC232,02 31 12.0, +1 15 00,1.7,1.2
IC233,02 31 36.0, +2 49 00,None,None
IC234,02 31 42.0, -0  8 00,0.4,0.2
IC235,02 32 48.0,+20 39 00,0.4,0.3
IC236,02 32 54.0, -0  8 00,None,None
IC237,02 33 30.0, +1  8 00,0.5,0.5
IC238,02 35 18.0,+12 49 00,1.8,1.2
IC239,02 36 30.0,+38 58 00,4.6,4.3
IC240,None,None,None,None
IC241,02 37 54.0, +2 20 00,1.2,0.8
IC242,None,None,None,None
IC243,02 38 30.0, -6 54 00,1.2,0.8
IC244,02 39 24.0, +2 43 00,0.6,0.4
IC245,02 38 54.0,-14 18 00,None,None
IC246,02 40 30.0, +2 29 00,0.6,0.5
IC247,02 40 06.0,-11 44 00,1.2,1.1
IC248,02 41 24.0,+17 48 00,1.1,0.8
IC249,02 41 02.4,-06 56 10,2.1,1.8
IC250,02 40 54.0,-13 19 00,0.8,0.8
IC251,02 41 12.0,-14 58 00,0.4,0.4
IC252,02 41 42.0,-14 51 00,None,None
IC253,02 42 06.0,-15  3 00,0.3,0.3
IC254,None,None,None,None
IC255,02 47 06.0,+16 16 00,0.6,0.3
IC256,02 49 48.0,+46 59 00,None,None
IC257,02 49 54.0,+46 59 00,2.2,1.6
IC258,02 49 42.0,+41  3 00,None,None
IC259,02 50 06.0,+41  4 00,1.4,1.2
IC260,02 51 06.0,+46 57 00,1.4,0.9
IC261,02 49 04.1,-14 28 15,1.4,0.8
IC262,02 51 42.0,+42 50 00,2.1,1.7
IC263,02 50 36.0, -0  7 00,None,None
IC264,02 50 54.0, -0 10 00,None,None
IC265,02 54 42.0,+41 40 00,None,None
IC266,02 55 00.0,+42 14 00,None,None
IC267,02 53 48.0,+12 50 00,2.1,1.4
IC268,02 55 24.0,-14  6 00,0.6,0.4
IC269,02 55 24.0,-14  4 00,1,0.2
IC270,02 55 42.0,-14 12 00,1.2,1.2
IC271,02 56 00.0,-12  0 00,0.8,0.5
IC272,02 56 06.0,-14 11 00,None,None
IC273,02 57 06.0, +2 47 00,1.8,0.7
IC274,03 00 06.0,+44 13 00,None,None
IC275,03 00 54.0,+44 21 00,None,None
IC276,02 58 42.0,-15 41 00,2,0.4
IC277,02 59 48.0, +2 46 00,1.7,1.7
IC278,03 01 30.0,+37 47 00,2.3,2.3
IC279,03 01 12.0,+16 13 00,None,None
IC280,03 03 18.0,+42 21 00,None,None
IC281,03 04 37.1,+42 21 46,0.4,0.4
IC282,03 06 13.3,+41 50 55,2.5,1.3
IC283,03 03 54.0, -0 12 00,None,None
IC284,03 06 12.0,+42 23 00,4,2.2
IC285,03 04 06.0,-12  1 00,1,0.2
IC286,None,None,None,None
IC287,03 05 00.0,-12  5 00,None,None
IC288,03 07 30.0,+42 22 00,1.2,0.3
IC289,03 10 19.2,+61 19 01,42,28
IC290,03 09 42.0,+40 59 00,1,0.5
IC291,03 07 24.0,-12 37 00,None,None
IC292,03 10 18.0,+40 46 00,1.3,0.7
IC293,03 10 54.0,+41  7 00,0.2,0.2
IC294,03 10 54.0,+40 38 00,2.3,1.7
IC295,03 11 00.0,+40 37 00,None,None
IC296,None,None,None,None
IC297,03 13 18.0,+42  6 00,None,None
IC298,03 11 18.0, +1 19 00,0.5,0.5
IC299,03 11 00.0,-13  7 00,None,None
IC300,03 14 18.0,+42 25 00,None,None
IC301,03 14 48.0,+42 13 00,1.7,1.6
IC302,03 12 48.0, +4 42 00,2.2,2
IC303,03 12 42.0,-11 42 00,None,None
IC304,03 15 00.0,+37 54 00,1.3,0.8
IC305,03 15 06.0,+37 51 00,0.4,0.4
IC306,03 13 00.0,-11 43 00,0.5,0.3
IC307,03 13 48.0, -0 13 00,1.8,0.8
IC308,03 16 18.0,+41 11 00,None,None
IC309,03 16 06.0,+40 48 00,1,1
IC310,03 16 42.0,+41 20 00,1.6,1.6
IC311,03 16 48.0,+40  1 00,None,None
IC312,03 18 06.0,+41 45 00,1.5,0.8
IC313,03 21 00.0,+41 54 00,1.6,1.1
IC314,03 18 49.7,-01 58 25,2,1.5
IC315,03 19 06.0, +4  2 00,None,None
IC316,03 21 24.0,+41 56 00,1.5,0.8
IC317,03 19 00.0,-12 45 00,0.8,0.6
IC318,03 20 48.0,-14 34 00,0.8,0.3
IC319,03 23 24.0,+41 24 00,None,None
IC320,03 26 00.0,+40 47 00,1.6,1.5
IC321,03 24 30.0,-15  0 00,0.4,0.4
IC322,03 25 54.0, +3 40 00,None,None
IC323,03 29 30.0,+41 52 00,None,None
IC324,03 26 28.2,-21 21 20,1.1,1
IC325,03 30 48.0, -7  3 00,None,None
IC326,03 30 42.0,-14 26 00,0.4,0.3
IC327,03 31 06.0,-14 43 00,0.6,0.4
IC328,03 31 12.0,-14 40 00,None,None
IC329,03 32 06.0, +0 16 00,None,None
IC330,03 32 12.0, +0 21 00,1,0.3
IC331,03 32 24.0, +0 17 00,None,None
IC332,03 32 42.0, +1 23 00,1,0.5
IC333,03 34 00.0, -5  7 00,None,None
IC334,03 45 12.0,+76 38 00,6,6
IC335,03 35 30.0,-34 27 00,1.7,0.4
IC336,03 38 12.0,+23 28 00,None,None
IC337,03 37 06.0, -6 43 00,None,None
IC338,03 37 36.0, +3  8 00,0.8,0.8
IC339,03 38 06.0,-18 23 00,None,None
IC340,03 39 30.0,-13  7 00,1.4,0.5
IC341,03 41 12.0,+21 57 00,None,None
IC342,03 46 48.0,+68  6 00,18,17
IC343,03 40 06.0,-18 27 00,1.6,0.8
IC344,03 41 30.0, -4 39 00,1.3,0.6
IC345,03 41 12.0,-18 19 00,1,0.9
IC346,03 41 42.0,-18 16 00,2.8,1
IC347,03 42 30.0, -4 17 00,None,None
IC348,03 44 30.0,+32 17 00,None,None
IC349,03 46 18.0,+23 56 00,None,None
IC350,03 44 42.0,-11 49 00,0.8,0.8
IC351,03 47 32.95,+35 02 48.,8,6
IC352,03 47 36.0, -8 44 00,None,None
IC353,03 55 00.0,+25 29 00,180,30
IC354,03 53 18.0,+23 25 00,None,None
IC355,03 53 48.0,+20  0 00,None,None
IC356,04 07 48.0,+69 49 00,5.2,4.1
IC357,04 03 48.0,+22  9 00,1.3,1
IC358,04 03 42.0,+19 53 00,1,0.4
IC359,04 19 00.0,+28 12 00,15,10
IC360,04 13 00.0,+25 38 00,180,100
IC361,04 19 00.0,+58 18 00,None,None
IC362,04 16 42.0,-12 13 00,0.3,0.3
IC363,04 18 54.0, +3  3 00,None,None
IC364,04 19 06.0, +3 10 00,None,None
IC365,04 19 12.0, +3 20 00,None,None
IC366,04 19 36.0, +2 21 00,None,None
IC367,04 20 36.0,-14 47 00,0.3,0.3
IC368,04 22 42.0,-12 37 00,0.8,0.7
IC369,04 23 30.0,-11 47 00,0.5,0.5
IC370,04 24 06.0, -9 23 00,1.2,1
IC371,04 30 12.0, -0 33 00,None,None
IC372,04 30 06.0, -5  1 00,None,None
IC373,04 30 42.0, -4 52 00,1,0.5
IC374,04 32 30.0,+16 38 00,0.2,0.1
IC375,04 31 06.0,-12 58 00,None,None
IC376,04 31 06.0,-12 27 00,0.8,0.8
IC377,04 31 18.0,-12 27 00,None,None
IC378,04 31 30.0,-12 18 00,None,None
IC379,04 31 54.0, -7 15 00,0.9,0.9
IC380,04 31 42.0,-12 56 00,0.6,0.4
IC381,04 44 24.0,+75 39 00,2.8,1.7
IC382,04 37 54.0, -9 31 00,None,None
IC383,04 39 00.0, +9 54 00,None,None
IC384,04 39 18.0, -7 50 00,None,None
IC385,04 39 30.0, -7  6 00,None,None
IC386,04 39 58.5,-09 27 22,1,0.6
IC387,04 41 42.0, -7  5 00,None,None
IC388,04 42 00.0, -7 18 00,None,None
IC389,04 42 00.0, -7 18 00,0.4,0.3
IC390,04 42 06.0, -7 13 00,0.7,0.3
IC391,04 57 24.0,+78 11 00,1.8,1.7
IC392,04 46 24.0, +3 30 00,None,None
IC393,04 47 54.0,-15 32 00,0.3,0.3
IC394,04 48 54.0, -6 17 00,None,None
IC395,04 49 34.1,+00 15 11,1.1,0.9
IC396,04 58 00.0,+68 19 00,2.4,1.7
IC397,05 01 06.0,+40 26 00,None,None
IC398,04 58 12.0, -7 47 00,None,None
IC399,05 01 48.0, -4 18 00,0.6,0.5
IC400,05 03 42.0,-15 46 00,None,None
IC401,05 04 18.0,-10  5 00,0.5,0.2
IC402,05 06 18.0, -9  8 00,None,None
IC403,05 15 18.0,+39 58 00,None,None
IC404,05 13 18.0, +9 45 00,None,None
IC405,05 16 12.0,+34 16 00,50,30
IC406,05 17 48.0,+39 53 00,None,None
IC407,05 17 42.0,-15 31 00,None,None
IC408,05 17 54.0,-25  5 00,2.3,1
IC409,05 19 36.0, +3 18 00,0.6,0.6
IC410,05 22 45.1,+33 25 13,None,None
IC411,05 20 18.0,-25 20 00,1.4,0
IC412,05 21 54.0, +3 29 00,1.4,0.7
IC413,05 22 00.0, +3 29 00,1.1,1
IC414,05 21 54.0, +3 20 00,None,None
IC415,05 21 18.0,-15 33 00,None,None
IC416,05 23 54.0,-17 16 00,None,None
IC417,05 28 06.0,+34 26 00,13,10
IC418,05 27 28.19,-12 41 50.,14,11
IC419,05 31 00.0,+30  9 00,None,None
IC420,05 32 18.0, -4 30 00,None,None
IC421,05 32 12.0, -8  5 00,None,None
IC422,05 32 18.0,-17 13 00,None,None
IC423,05 33 24.0, -0 37 00,2,2
IC424,05 33 42.0, -0 19 00,2,1
IC425,05 37 06.0,+32 26 00,None,None
IC426,05 36 48.0, -0 15 00,10,3
IC427,05 36 36.0, -6 40 00,None,None
IC428,05 36 36.0, -6 31 00,None,None
IC429,05 38 18.0, -7  3 00,None,None
IC430,05 38 30.0, -7  5 00,11,11
IC431,05 40 18.0, -1 27 00,8,5
IC432,05 40 54.0, -1 29 00,10,10
IC433,05 40 30.0,-11 38 00,0.4,0.4
IC434,05 41 00.0, -2 24 00,90,30
IC435,05 43 00.0, -2 19 00,5,3
IC436,05 53 42.0,+38 38 00,None,None
IC437,05 51 36.0,-12 34 00,None,None
IC438,05 53 00.0,-17 53 00,2.8,2.8
IC439,05 56 36.0,+32  2 00,None,None
IC440,06 18 54.0,+80  4 00,2.1,1.2
IC441,06 02 42.0,-12 30 00,1.1,1
IC442,06 36 30.0,+82 58 00,1.3,1.3
IC443,06 16 54.0,+22 47 00,50,40
IC444,06 20 24.0,+23 16 00,8,4
IC445,06 37 18.0,+67 51 00,1.2,0.9
IC446,06 31 00.0,+10 27 00,5,4
IC447,06 31 12.0,+10  2 00,25,20
IC448,06 32 42.0, +7 19 00,15,10
IC449,06 45 42.0,+71 21 00,1.7,1.3
IC450,06 52 12.0,+74 26 00,1,0.6
IC451,06 52 54.0,+74 29 00,1.6,1.4
IC452,None,None,None,None
IC453,06 49 06.0,-17  2 00,None,None
IC454,06 51 06.0,+12 54 00,1.9,1
IC455,07 35 00.0,+85 33 00,1.4,0.9
IC456,07 00 18.0,-30 10 00,2.6,1
IC457,07 09 28.4,+50 09 09,0.4,0.3
IC458,07 10 30.0,+50  6 00,0.9,0.4
IC459,07 10 36.0,+50 11 00,None,None
IC460,07 10 42.0,+50 13 00,None,None
IC461,07 10 42.0,+50  5 00,None,None
IC462,07 11 00.0,+50 11 00,0.6,0.4
IC463,07 10 54.0,+50  8 00,None,None
IC464,07 11 00.0,+50  9 00,None,None
IC465,07 11 33.5,+50 14 52,0.9,0.7
IC466,07 08 36.0, -4 19 00,1,1
IC467,07 30 00.0,+79 52 00,3.4,1.5
IC468,07 17 30.0,-13  9 00,20,20
IC469,07 56 00.0,+85 10 00,2.3,1.3
IC470,07 23 30.0,+46  5 00,None,None
IC471,07 43 36.0,+49 39 00,0.6,0.6
IC472,07 43 48.0,+49 36 00,1.9,1
IC473,07 42 24.0, +9 15 00,None,None
IC474,07 46 06.0,+26 29 00,None,None
IC475,07 47 12.0,+30 31 00,None,None
IC476,07 47 18.0,+26 57 00,0.5,0.3
IC477,07 52 06.0,+23 28 00,0.7,0.7
IC478,07 53 42.0,+26 29 00,None,None
IC479,07 54 24.0,+27  0 00,1,0.5
IC480,07 55 18.0,+26 47 00,1.8,0.3
IC481,07 59 00.0,+24  9 00,1,1.2
IC482,07 59 48.0,+25 21 00,None,None
IC483,07 59 54.0,+25 55 00,None,None
IC484,07 59 54.0,+26 40 00,None,None
IC485,08 00 18.0,+26 42 00,1.3,0.3
IC486,08 00 18.0,+26 37 00,1,0.7
IC487,07 59 06.9,-00 38 17,1.1,1.1
IC488,08 00 48.0,+25 54 00,None,None
IC489,08 01 36.0,+26  0 00,None,None
IC490,08 03 18.0,+25 48 00,None,None
IC491,08 03 48.0,+26 32 00,None,None
IC492,08 05 42.0,+26 10 00,1.1,1
IC493,08 07 24.0,+25  6 00,None,None
IC494,08 06 24.0, +1  2 00,1.3,0.6
IC495,08 08 18.0, +9  0 00,None,None
IC496,08 09 42.0,+25 52 00,None,None
IC497,08 10 06.0,+24 53 00,None,None
IC498,08 09 24.0, +5 16 00,1.4,1.3
IC499,08 46 00.0,+85 43 00,2.3,1.4
IC500,08 12 36.0,-16  3 00,0.7,0.2
IC501,08 18 48.0,+24 32 00,None,None
IC502,08 22 00.0, +8 45 00,None,None
IC503,08 22 12.0, +3 15 00,1.1,1
IC504,08 22 36.0, +4 15 00,1.1,0.8
IC505,08 23 18.0, +4 22 00,1.3,1
IC506,08 23 24.0, +4 18 00,0.4,0.3
IC507,08 25 01.9,-00 35 30,2.5,0.8
IC508,08 28 24.0,+25  7 00,None,None
IC509,08 32 00.0,+24  0 00,1.9,1.7
IC510,08 32 06.0, -2 10 00,1.1,0.9
IC511,08 40 48.0,+73 29 00,1.4,0.5
IC512,09 04 00.0,+85 30 00,3.6,2.8
IC513,08 33 00.0,-12 21 00,0.6,0.4
IC514,08 35 24.0, -2  3 00,None,None
IC515,08 35 30.0, -1 54 00,1.2,0.6
IC516,08 35 48.0, -1 52 00,None,None
IC517,08 36 18.0, -2  4 00,None,None
IC518,08 37 06.0, +0 41 00,None,None
IC519,08 40 36.0, +2 36 00,None,None
IC520,08 53 42.0,+73 29 00,2.3,1.9
IC521,08 46 48.0, +2 33 00,0.2,0.2
IC522,08 54 30.0,+57 10 00,1,0.8
IC523,08 53 12.0, +9  9 00,1.4,1.1
IC524,08 58 12.0,-19 11 00,1.3,0
IC525,09 01 18.0, -1 52 00,1,0.3
IC526,09 02 36.0,+10 50 00,None,None
IC527,09 09 36.0,+37 35 00,1.9,1.8
IC528,09 09 24.0,+15 48 00,1.7,0.8
IC529,09 18 30.0,+73 46 00,3.9,1.8
IC530,09 15 18.0,+11 53 00,2.1,0.7
IC531,09 17 54.0, -0 17 00,1.8,0.5
IC532,09 19 00.0,-16 46 00,None,None
IC533,09 20 24.0, -4  0 00,None,None
IC534,09 21 12.0, +3  9 00,1.9,0.3
IC535,09 22 12.0, -1  3 00,None,None
IC536,09 24 36.0,+25  7 00,1.2,0.2
IC537,09 25 24.0,-12 23 00,None,None
IC538,None,None,None,None
IC539,09 29 06.0, -2 33 00,1.2,1.1
IC540,09 30 12.0, +7 54 00,1.1,0.3
IC541,09 30 30.0, -4 15 00,None,None
IC542,09 31 12.0,-13 10 00,None,None
IC543,None,None,None,None
IC544,09 35 54.0,+24 54 00,None,None
IC545,09 36 06.0,+24 57 00,None,None
IC546,09 34 54.0,-16 23 00,0.8,0.5
IC547,09 36 06.0,-12 26 14,None,None
IC548,09 38 18.0, +9 26 00,None,None
IC549,09 40 42.0, +3 59 00,0.5,0.3
IC550,09 40 30.0, -6 56 00,0.6,0.4
IC551,09 40 54.0, +6 56 00,0.9,0.8
IC552,09 41 18.0,+10 38 00,1,0.6
IC553,09 40 42.0, -5 26 00,1,0.7
IC554,09 41 48.0,+12 26 00,None,None
IC555,09 41 54.0,+12 17 00,1.3,0.6
IC556,09 43 40.4,+11 03 38,0.7,0.7
IC557,09 44 06.0,+10 59 00,0.5,0.3
IC558,09 45 00.0,+29 27 00,0.9,0.9
IC559,09 44 42.0, +9 37 00,0.8,0.6
IC560,09 45 54.0, -0 16 00,1.5,0.7
